Department_ID,Department_WID,Department_Name,Dept_Name_with_Manager_Name,Active,Parent_Dept_ID,Owner_EIN,Owner_EIN_WID,Department_Level,PRIMARY_LOCATION_CODE,Type,Subtype
DEPT_MKT_108,bdc430022cfa88c67ef0c70f046c3caa,Marketing - Strategy,Marketing - Strategy (Justin Wolfe),1,DEPT_MKT,30011212,38494bc42ed08d3fd02d3afcd7662ba3,2,LOC_US_REM,Supervisory,Department
DEPT_MKT_109,8275ee797a79449af2ea72e1f98c57d0,Marketing - Operations,Marketing - Operations (Robert Miller),1,DEPT_MKT,30005500,78d668f56aafa4492746092b1dbffbb3,2,LOC_CAL,Supervisory,Department
DEPT_MKT_110,755c3df31603a011aa805355777cddf9,Marketing - Analytics,Marketing - Analytics (Daniel Cook),1,DEPT_MKT,30017054,581ae57b67d3e006f4acffd22ca8163d,2,LOC_MTL,Supervisory,Department
DEPT_MKT_111,aa155a35210714590064fe429ee970e6,Marketing - Delivery,Marketing - Delivery (Melissa Woodward),1,DEPT_MKT_108,30014036,294a3059e32687c991e3776e57b529b0,3,LOC_CA_REM,Supervisory,Team
DEPT_MKT_112,6c61a779f488365467025a8f82991261,Marketing - Support,Marketing - Support (Patrick Hayes),1,DEPT_MKT_109,30017884,252416cd460066d9be092905bed18da4,3,LOC_MIA,Supervisory,Team
DEPT_MKT_113,af5d310074870ca527fd0defd1528744,Marketing - Advisory,Marketing - Advisory (Sheila Stark),1,DEPT_MKT_110,30015101,3e3101b40e27aea9393a005f15358542,4,LOC_VAN,Supervisory,Team
DEPT_INVEST,027683cc78d8b9b3e548d7b3fb8ceac8,Investment Management Division,Investment Management Division (David Miller),1,DEPT_CEO,30000118,de1b9f5276d73af421a78b667bdc6613,1,LOC_TOR_HQ,Supervisory,Division
DEPT_INVEST_114,1dc961e3ec838264bae5af0b0a3a6716,Investment Management - Strategy,Investment Management - Strategy (Lori Mullen),1,DEPT_INVEST,30018133,c3468014ccab22ca2c58638705577825,2,LOC_CAL,Supervisory,Department
DEPT_INVEST_115,71a7e16346f2a27736bd7d5f4694b92e,Investment Management - Operations,Investment Management - Operations (Logan Soto),1,DEPT_INVEST,30020083,4eba7accff58c5b592989a4456a2065f,2,LOC_SF,Supervisory,Department
DEPT_INVEST_116,1487436afc5a741cd8a8498027651820,Investment Management - Analytics,Investment Management - Analytics (Julie Ramirez),1,DEPT_INVEST,30015746,32c0cfaee7ebda9fee3e6f641b302e3f,2,LOC_TOR_FP,Supervisory,Department
DEPT_INVEST_117,7c3d0f9372d6a637762c1379a683d0ee,Investment Management - Delivery,Investment Management - Delivery (Donna Mills),1,DEPT_INVEST,30003565,12290b96c19235371d0ea45d7a12f9f4,2,LOC_TOR_HQ,Supervisory,Department
DEPT_INVEST_118,6e908da0c6fbfbd58d215fedb103a9f6,Investment Management - Support,Investment Management - Support (Alexander Hernandez),1,DEPT_INVEST,30017644,de115164aaa93abaf8251cdd61abb78e,2,LOC_BOS,Supervisory,Department
DEPT_INVEST_119,0694b7acbcb68ca07b226d7d1af51ff0,Investment Management - Advisory,Investment Management - Advisory (Kimberly Reynolds),1,DEPT_INVEST,30012247,6f26787700885de6f3803d47f938fe1e,2,LOC_CA_REM,Supervisory,Department
DEPT_INVEST_120,9d7bb602877ad3e8b2eebaf32d5a6da0,Investment Management - Governance,Investment Management - Governance (Casey Smith),1,DEPT_INVEST,30013845,e70d72b2c97b1108b663f5c8bd34d992,2,LOC_TOR_HQ,Supervisory,Department
DEPT_INVEST_121,dcacefbfb99804c90b5a44b67969162e,Investment Management - Projects,Investment Management - Projects (Kayla Lee),1,DEPT_INVEST_114,30003960,008cba4f42f05c9c5ab578261b51805b,3,LOC_TOR_FP,Supervisory,Team
DEPT_INVEST_122,3a581cc8d680f99d9cef241c47eb2e7e,Investment Management - Infrastructure,Investment Management - Infrastructure (Lisa Diaz),1,DEPT_INVEST_115,30002810,126d29256871f442aac3c2552a2014fd,3,LOC_CHI,Supervisory,Team
DEPT_INVEST_123,8f7357dc35cd3455b0364e3ea7f78c12,Investment Management - Client Services,Investment Management - Client Services (Matthew Williams),1,DEPT_INVEST_116,30008891,faa5b97424c250773281ff647fda40f8,3,LOC_HAL,Supervisory,Team
DEPT_INVEST_124,3de6a4c10cb4b106b7a14a7dc12f16ed,Investment Management - Research,Investment Management - Research (Rodney Martinez),1,DEPT_INVEST_117,30018001,6ae01799cfec763c82e7034cd1980329,4,LOC_CHI,Supervisory,Team
DEPT_INVEST_125,7a3fa709ec53b3b114e9a17911c803ca,Investment Management - Development,Investment Management - Development (Daniel Cox),1,DEPT_INVEST_118,30006369,2e6e98e3e0b4bc73316d779fed32db77,4,LOC_CHI,Supervisory,Team
DEPT_ADMIN,8c9284ce4a52d78b5faef110bd6c73fd,Corporate Services Division,Corporate Services Division (Jennifer Edwards),1,DEPT_CEO,30001080,8e4152af2ec4157e3acce3ee1fc7f5fb,1,LOC_TOR_HQ,Supervisory,Division
DEPT_ADMIN_126,f1130a70481d3071dbd8cc1b245787f4,Corporate Services - Strategy,Corporate Services - Strategy (Philip Johnson),1,DEPT_ADMIN,30020345,8a3ff92e7ea9ca81f9cf4250cd537743,2,LOC_CAL,Supervisory,Department
DEPT_ADMIN_127,7b15eba00064b0869967cc361017b136,Corporate Services - Operations,Corporate Services - Operations (William Green),1,DEPT_ADMIN,30019137,3b30abb8a678248eeb832819222bfd51,2,LOC_VAN,Supervisory,Department
DEPT_ADMIN_128,d787b8f0795ebef9d3dd57d096898af3,Corporate Services - Analytics,Corporate Services - Analytics (Valerie Salazar),1,DEPT_ADMIN,30013405,ee0a5a7b4a872edfb8aa054a45f7c47b,2,LOC_TOR_FP,Supervisory,Department
DEPT_ADMIN_129,02da01ccce87ebd5454ed3abeb5b7af3,Corporate Services - Delivery,Corporate Services - Delivery (Laura Torres),1,DEPT_ADMIN,30016688,192c91d7058eb624eb3a8c3202c01d36,2,LOC_CA_REM,Supervisory,Department
DEPT_ADMIN_130,2b8a83267d2dc64d0f2690777568b911,Corporate Services - Support,Corporate Services - Support (Jimmy Johnson),1,DEPT_ADMIN_126,30013013,92afa71b3ce83ba5a9499f93d034615c,3,LOC_NYC,Supervisory,Team
DEPT_ADMIN_131,3ed088b4602711282f88aeabe826f3d1,Corporate Services - Advisory,Corporate Services - Advisory (Zachary Beck),1,DEPT_ADMIN_127,30007782,2d1126b2fa3efec473f18c3d7cf8a86f,3,LOC_TOR_FP,Supervisory,Team
DEPT_ADMIN_132,e715f2c5bac7b7142a75f52d0673a0ae,Corporate Services - Governance,Corporate Services - Governance (Jessica Berry),1,DEPT_ADMIN_128,30018032,8372b44b75dfb1ea268e0ce8e8fd5c22,3,LOC_TOR_HQ,Supervisory,Team
DEPT_ADMIN_133,d0673250414fdafbdafb1a9e22a667ee,Corporate Services - Projects,Corporate Services - Projects (Alexandria Lane),1,DEPT_ADMIN_129,30004227,453cc3ceb48cb3af9590a52ad8f552c8,4,LOC_MTL,Supervisory,Team
